"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1500000US240317052001","Block Group 1; Census Tract 7052; Montgomery County; Maryland","497","111","197","61","185","61","12","14","12","14","0","14","0","14","0","14","0","14","47","41","3","5","32","36","12","16","0","14","0","14","0","14","11","15","0","14","0","14","23","25","219","79",
"1500000US240317052002","Block Group 2; Census Tract 7052; Montgomery County; Maryland","487","127","270","91","259","89","11","16","11","16","0","14","0","14","0","14","0","14","50","39","29","33","21","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","167","57",
"1500000US240317052003","Block Group 3; Census Tract 7052; Montgomery County; Maryland","689","169","420","167","411","166","9","12","9","12","0","14","0","14","0","14","0","14","1","3","0","14","1","3","0","14","0","14","0","14","0","14","0","14","9","11","29","22","6","7","224","62",
"1500000US240317053001","Block Group 1; Census Tract 7053; Montgomery County; Maryland","324","54","194","36","185","38","9","7","5","5","0","14","0","14","4","5","0","14","34","32","0","14","34","32","0","14","0","14","0","14","0","14","0","14","6","6","0","14","4","5","86","22",
"1500000US240317053002","Block Group 2; Census Tract 7053; Montgomery County; Maryland","504","89","212","45","176","41","36","19","29","17","7","8","0","14","0","14","0","14","52","24","3","4","49","24","0","14","0","14","0","14","0","14","6","7","4","5","21","18","4","5","205","72",
"1500000US240317054001","Block Group 1; Census Tract 7054; Montgomery County; Maryland","682","137","250","72","228","67","22","22","22","22","0","14","0","14","0","14","0","14","66","34","0","14","66","34","0","14","0","14","0","14","0","14","0","14","42","45","53","31","5","9","266","78",
"1500000US240317054002","Block Group 2; Census Tract 7054; Montgomery County; Maryland","733","111","335","75","327","76","8","13","8","13","0","14","0","14","0","14","0","14","59","26","0","14","59","26","0","14","0","14","0","14","0","14","0","14","0","14","15","15","17","19","307","125",
"1500000US240317055011","Block Group 1; Census Tract 7055.01; Montgomery County; Maryland","955","202","311","123","303","123","8","14","8","14","0","14","0","14","0","14","0","14","356","134","10","16","346","132","0","14","0","14","0","14","0","14","0","14","0","14","29","32","0","14","259","125",
"1500000US240317055012","Block Group 2; Census Tract 7055.01; Montgomery County; Maryland","426","141","93","70","93","70","0","14","0","14","0","14","0","14","0","14","0","14","129","80","0","14","129","80","0","14","0","14","0","14","0","14","0","14","15","24","47","41","19","34","123","70",
"1500000US240317055021","Block Group 1; Census Tract 7055.02; Montgomery County; Maryland","976","139","377","101","357","102","20","24","20","24","0","14","0","14","0","14","0","14","100","48","0","14","100","48","0","14","0","14","0","14","2","4","0","14","41","29","19","22","23","16","414","102",
"1500000US240317055022","Block Group 2; Census Tract 7055.02; Montgomery County; Maryland","230","79","139","56","92","42","47","35","47","35","0","14","0","14","0","14","0","14","27","23","0","14","27","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","64","36",
"1500000US240317055023","Block Group 3; Census Tract 7055.02; Montgomery County; Maryland","622","157","131","45","124","45","7","8","0","14","4","7","3","5","0","14","0","14","54","30","5","8","47","28","2","5","0","14","0","14","7","11","0","14","40","28","99","58","9","10","282","103",
"1500000US240317056011","Block Group 1; Census Tract 7056.01; Montgomery County; Maryland","642","146","348","98","310","99","38","41","38","41","0","14","0","14","0","14","0","14","122","82","33","53","89","56","0","14","0","14","0","14","0","14","10","14","0","14","32","55","11","17","119","66",
"1500000US240317056012","Block Group 2; Census Tract 7056.01; Montgomery County; Maryland","532","157","218","123","218","123","0","14","0","14","0","14","0","14","0","14","0","14","29","29","0","14","29","29","0","14","0","14","0","14","0","14","0","14","0","14","19","22","0","14","266","93",
"1500000US240317056013","Block Group 3; Census Tract 7056.01; Montgomery County; Maryland","607","293","144","65","128","62","16","28","16","28","0","14","0","14","0","14","0","14","55","50","21","33","34","33","0","14","0","14","0","14","0","14","0","14","63","95","16","15","0","14","329","229",
"1500000US240317056021","Block Group 1; Census Tract 7056.02; Montgomery County; Maryland","423","143","128","58","128","58","0","14","0","14","0","14","0","14","0","14","0","14","30","35","13","22","17","27","0","14","0","14","0","14","0","14","0","14","0","14","41","42","34","37","190","119",
"1500000US240317056022","Block Group 2; Census Tract 7056.02; Montgomery County; Maryland","522","146","150","95","123","82","27","33","10","16","0","14","0","14","17","28","0","14","70","54","0","14","51","44","19","31","0","14","0","14","18","29","0","14","0","14","69","56","16","25","199","105",
"1500000US240317056023","Block Group 3; Census Tract 7056.02; Montgomery County; Maryland","958","197","274","109","259","112","15","18","15","18","0","14","0","14","0","14","0","14","290","138","73","76","217","117","0","14","0","14","0","14","0","14","0","14","0","14","134","104","0","14","260","108",
"1500000US240317057011","Block Group 1; Census Tract 7057.01; Montgomery County; Maryland","410","133","196","107","191","106","5","8","5","8","0","14","0","14","0","14","0","14","23","24","0","14","11","17","12","17","0","14","0","14","0","14","0","14","0","14","0","14","23","23","168","74",
"1500000US240317057012","Block Group 2; Census Tract 7057.01; Montgomery County; Maryland","366","111","185","66","140","57","45","28","45","28","0","14","0","14","0","14","0","14","16","23","0","14","16","23","0","14","0","14","0","14","0","14","0","14","16","24","39","36","6","11","104","51",
"1500000US240317057013","Block Group 3; Census Tract 7057.01; Montgomery County; Maryland","869","234","433","136","339","112","94","68","94","68","0","14","0","14","0","14","0","14","205","192","30","34","175","189","0","14","0","14","0","14","11","18","0","14","10","15","12","19","20","23","178","85",
"1500000US240317057014","Block Group 4; Census Tract 7057.01; Montgomery County; Maryland","533","172","309","122","309","122","0","14","0","14","0","14","0","14","0","14","0","14","34","46","0","14","34","46","0","14","0","14","0","14","0","14","0","14","12","18","0","14","0","14","178","86",
"1500000US240317057021","Block Group 1; Census Tract 7057.02; Montgomery County; Maryland","464","119","276","81","245","80","31","39","31","39","0","14","0","14","0","14","0","14","11","17","0","14","11","17","0","14","0","14","0","14","0","14","0","14","18","22","10","17","16","25","133","68",
"1500000US240317057022","Block Group 2; Census Tract 7057.02; Montgomery County; Maryland","699","180","406","130","370","124","36","43","36","43","0","14","0","14","0","14","0","14","27","29","0","14","27","29","0","14","0","14","0","14","0","14","19","27","24","25","27","23","0","14","196","90",
"1500000US240317057023","Block Group 3; Census Tract 7057.02; Montgomery County; Maryland","847","246","388","179","375","178","13","15","13","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","20","22","0","14","9","13","82","92","0","14","348","115",
"1500000US240317058001","Block Group 1; Census Tract 7058; Montgomery County; Maryland","1656","309","876","236","717","211","159","102","126","95","33","36","0","14","0","14","0","14","44","41","13","22","31","35","0","14","0","14","0","14","0","14","0","14","24","32","57","51","18","29","637","196",
"1500000US240317058002","Block Group 2; Census Tract 7058; Montgomery County; Maryland","1005","211","629","172","537","145","92","63","59","54","19","29","0","14","14","22","0","14","12","19","0","14","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","20","354","163",
"1500000US240317058003","Block Group 3; Census Tract 7058; Montgomery County; Maryland","536","174","332","180","329","179","3","6","3","6","0","14","0","14","0","14","0","14","20","30","0","14","20","30","0","14","0","14","0","14","0","14","0","14","13","22","0","14","0","14","171","88",
"1500000US240317059011","Block Group 1; Census Tract 7059.01; Montgomery County; Maryland","410","105","220","81","220","81","0","14","0","14","0","14","0","14","0","14","0","14","17","19","0","14","17","19","0","14","0","14","0","14","0","14","0","14","23","25","21","19","13","20","116","59",
"1500000US240317059012","Block Group 2; Census Tract 7059.01; Montgomery County; Maryland","914","355","382","123","292","97","90","69","81","69","0","14","0","14","9","15","0","14","46","35","19","23","27","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","3","484","301",
"1500000US240317059013","Block Group 3; Census Tract 7059.01; Montgomery County; Maryland","676","172","356","105","356","105","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","21","0","14","306","113",
"1500000US240317059021","Block Group 1; Census Tract 7059.02; Montgomery County; Maryland","796","185","462","153","453","150","9","14","9","14","0","14","0","14","0","14","0","14","8","14","0","14","8","14","0","14","0","14","0","14","0","14","0","14","27","32","0","14","9","15","290","93",
"1500000US240317059022","Block Group 2; Census Tract 7059.02; Montgomery County; Maryland","764","164","444","131","444","131","0","14","0","14","0","14","0","14","0","14","0","14","30","32","17","25","13","22","0","14","0","14","0","14","0","14","0","14","11","17","0","14","0","14","279","123",
"1500000US240317059023","Block Group 3; Census Tract 7059.02; Montgomery County; Maryland","516","126","342","97","342","97","0","14","0","14","0","14","0","14","0","14","0","14","26","30","16","25","10","16","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","19","131","71",
"1500000US240317059031","Block Group 1; Census Tract 7059.03; Montgomery County; Maryland","919","219","643","227","563","233","80","60","80","60","0","14","0","14","0","14","0","14","22","22","0","14","22","22","0","14","0","14","0","14","0","14","0","14","0","14","22","25","0","14","232","90",
"1500000US240317059032","Block Group 2; Census Tract 7059.03; Montgomery County; Maryland","579","120","312","81","305","78","7","11","7","11","0","14","0","14","0","14","0","14","39","38","17","25","22","26","0","14","0","14","0","14","0","14","0","14","18","21","0","14","10","17","200","59",
"1500000US240317059033","Block Group 3; Census Tract 7059.03; Montgomery County; Maryland","757","336","345","206","299","205","46","31","46","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","15","6","10","61","92","335","250",
"1500000US240317060051","Block Group 1; Census Tract 7060.05; Montgomery County; Maryland","673","219","466","174","387","168","79","65","79","65","0","14","0","14","0","14","0","14","22","24","0","14","22","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","27","31","158","87",
"1500000US240317060052","Block Group 2; Census Tract 7060.05; Montgomery County; Maryland","535","183","252","92","226","90","26","32","7","12","0","14","19","30","0","14","0","14","20","23","0","14","20","23","0","14","0","14","0","14","3","9","0","14","0","14","0","14","8","15","252","145",
"1500000US240317060053","Block Group 3; Census Tract 7060.05; Montgomery County; Maryland","920","236","448","197","371","176","77","87","21","24","0","14","22","39","34","58","0","14","31","43","31","43","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","25","0","14","425","138",
"1500000US240317060071","Block Group 1; Census Tract 7060.07; Montgomery County; Maryland","1137","370","848","351","848","351","0","14","0","14","0","14","0","14","0","14","0","14","16","26","0","14","16","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","273","140",
"1500000US240317060072","Block Group 2; Census Tract 7060.07; Montgomery County; Maryland","1425","431","952","347","898","339","54","51","54","51","0","14","0","14","0","14","0","14","107","80","0","14","69","68","38","43","0","14","0","14","0","14","0","14","0","14","0","14","40","53","326","171",
"1500000US240317060073","Block Group 3; Census Tract 7060.07; Montgomery County; Maryland","1103","261","687","194","623","195","64","50","48","42","16","25","0","14","0","14","0","14","60","51","26","40","0","14","34","31","0","14","0","14","0","14","0","14","0","14","0","14","23","35","333","142",
"1500000US240317060081","Block Group 1; Census Tract 7060.08; Montgomery County; Maryland","1311","325","845","202","787","196","58","56","33","49","0","14","25","29","0","14","0","14","70","85","0","14","61","84","0","14","9","13","0","14","0","14","0","14","0","14","31","38","6","10","359","155",
"1500000US240317060082","Block Group 2; Census Tract 7060.08; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317060083","Block Group 3; Census Tract 7060.08; Montgomery County; Maryland","1069","303","503","131","438","130","65","62","41","47","24","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","13","17","49","42","497","269",
"1500000US240317060091","Block Group 1; Census Tract 7060.09; Montgomery County; Maryland","675","140","410","121","349","105","61","52","37","41","24","22","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","0","14","258","84",
"1500000US240317060092","Block Group 2; Census Tract 7060.09; Montgomery County; Maryland","780","226","564","158","541","161","23","21","15","16","0","14","8","12","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","28","199","150",
"1500000US240317060093","Block Group 3; Census Tract 7060.09; Montgomery County; Maryland","856","238","441","223","424","220","17","20","17","20","0","14","0","14","0","14","0","14","28","27","10","16","18","22","0","14","0","14","0","14","0","14","0","14","11","16","0","14","10","16","366","117",
"1500000US240317060101","Block Group 1; Census Tract 7060.10; Montgomery County; Maryland","842","246","368","106","338","103","30","27","21","23","9","14","0","14","0","14","0","14","38","26","0","14","30","27","8","14","0","14","0","14","0","14","0","14","0","14","10","16","27","25","399","232",
"1500000US240317060102","Block Group 2; Census Tract 7060.10; Montgomery County; Maryland","486","99","276","92","257","92","19","20","19","20","0","14","0","14","0","14","0","14","17","19","0","14","17","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","13","184","72",
"1500000US240317060111","Block Group 1; Census Tract 7060.11; Montgomery County; Maryland","845","171","494","136","471","133","23","27","23","27","0","14","0","14","0","14","0","14","54","44","0","14","54","44","0","14","0","14","0","14","0","14","0","14","0","14","17","26","0","14","280","113",
"1500000US240317060112","Block Group 2; Census Tract 7060.11; Montgomery County; Maryland","1202","413","564","291","553","290","11","16","11","16","0","14","0","14","0","14","0","14","77","56","37","41","40","37","0","14","0","14","0","14","0","14","0","14","0","14","0","14","111","167","450","202",
